title,artist,album,duration,genre,composer,time_secs,bit_rate,year,key,tempo,num_beats,file_name
Spontaneous Me,Lindsey Stirling,Lindsey Stirling,209.51365079365078,Instrumental,Lindsey Stirling; Marko G.,209.51365079365078,256.0 kbps,2012,B,129.19921875,437,10 Spontaneous Me.m4a
Mother Knows Best,Donna Murphy,Tangled (Soundtrack from the Motion Picture),190.49650793650792,Disney,,190.49650793650792,256.0 kbps,2010,C,135.99917763157896,425,03 Mother Knows Best.m4a
Wake Me Up When September Ends,Green Day,Nimrod,285.72154195011336,Punk,,285.72154195011336,256.0 kbps,2005,G,103.359375,448,Wake Me Up When September Ends.m4a
Daydream Believer,Monkees,"The Birds, The Bees & The Monkees",187.69229567425057,Classic,,187.69229567425057,192.0 kbps,None,G,123.046875,380,01 Daydream Believer.mp3
Knocked Down,Pennywise,NHL 06 - EA Sports,164.30439909297053,Rock,,164.30439909297053,256.0 kbps,2005,F,103.359375,272,09 Knocked Down.m4a
Straight Into The Fire,Zedd,True Colors,221.68090702947845,Dance,,221.68090702947845,256.0 kbps,None,A#,129.19921875,454,Straight Into The Fire.m4a
We Are,Kisma,We Are - Single,218.03537414965987,NCS,,218.03537414965987,256.0 kbps,None,E,129.19921875,452,We Are.m4a
Bed Of Roses,Indians,Reality Bites,231.07743384435113,Classic Rock,,231.07743384435113,192.0 kbps,1993,D,129.19921875,466,03 Bed Of Roses.mp3
Space Cowboy,NSYNC,No Strings Attached,261.92108843537414,Pop,,261.92108843537414,256.0 kbps,2000,A#,112.34714673913044,479,03 Space Cowboy.m4a
I Will Survive,Cake,Fashion Nugget,310.7753851923618,Alternative,,310.7753851923618,160.0 kbps,1996,E,198.76802884615384,987,07 I Will Survive.mp3
Never Going Back Again,Fleetwood Mac,Rumours,135.34799075611107,Classic Rock,,135.34799075611107,192.0 kbps,1977,C#,172.265625,380,03 Never Going Back Again.mp3
Good People,Jack Johnson,In Between Dreams,208.56163265306122,Singer/Songwriter,Jack Johnson,208.56163265306122,256.0 kbps,2005,B,172.265625,581,04 Good People.m4a
Sun Skip,Lindsey Stirling,Shatter Me,226.4907352487233,Instrumental,,226.4907352487233,320.0 kbps,2014,E,112.34714673913044,383,1-14 Sun Skip.mp3
She Loves You,The Beatles,Twist and Shout,144.20262604563356,Classic Rock,,144.20262604563356,192.0 kbps,1996,B,151.99908088235293,342,She Loves You.mp3
My Everything,Owl City,Mobile Orchestra,225.14068027210885,Christian & Gospel,,225.14068027210885,256.0 kbps,None,C,89.10290948275862,303,My Everything.m4a
Tropic Love (ft. Contacreast),Diviners,NCS: Best of 2015,299.4469654656121,NCS,,299.4469654656121,192.0 kbps,2014,A,103.359375,485,Tropic Love (ft. Contacreast).mp3
At Or With Me,Jack Johnson,To The Sea,237.88843537414965,Singer/Songwriter,Jack Johnson,237.88843537414965,256.0 kbps,2010,B,112.34714673913044,444,04 At Or With Me.m4a
Dear Boy (Avicii by Avicii),Avicii,True: Avicii By Avicii ,330.69859410430837,Dance,,330.69859410430837,256.0 kbps,None,B,117.45383522727273,604,Dear Boy (Avicii by Avicii).m4a
Glorious,David Archuleta,"""Meet the Mormons""",173.13425050531396,Alternative,,173.13425050531396,192.0 kbps,2014,D,161.4990234375,445,01 Glorious.mp3
The Truth,Kris Allen,Kris Allen,280.42739229024943,Singer/Songwriter,Pat Monahan/Toby Gad,280.42739229024943,256.0 kbps,2009,E,99.38401442307692,443,04 The Truth.m4a
Away in a Manger,The Piano Guys,A Family Christmas,191.95936507936509,Christmas,,191.95936507936509,256.0 kbps,2014,A,117.45383522727273,346,Away in a Manger.m4a
We Belong Together,Mariah Carey,Billboard Top 100 Songs of 2005,201.45632653061224,Alternative,,201.45632653061224,256.0 kbps,2005,C,143.5546875,457,01 We Belong Together.m4a
Moar Ghosts N Stuff,deadmau5,Ghosts 'n' Stuff (feat. Rob Swire) - EP,301.5337794667891,Dance,,301.5337794667891,128.0 kbps,None,A#,129.19921875,632,Moar Ghosts N Stuff.mp3
Can't Stand Losing You,The Police,Every Breath You Take,168.85551020408164,Classic Rock,,168.85551020408164,256.0 kbps,1995,A,143.5546875,395,02 Can't Stand Losing You.m4a
Be Still,The Killers,Hot Fuss,273.3220861678005,Alternative,,273.3220861678005,256.0 kbps,None,G,71.77734375,300,Be Still.m4a
Nina,Ed Sheeran,x (Deluxe Edition),225.58185941043084,Singer/Songwriter,,225.58185941043084,256.0 kbps,2014,F#,92.28515625,329,Nina.m4a
Ends In The Ocean,Avalanche City,Our New Life Above The Ground,235.7185486139326,Indie,,235.7185486139326,160.0 kbps,2011,F,103.359375,387,1-09 Ends In The Ocean.mp3
Love Story meets Viva la Vida,The Piano Guys,PIANO GUYS Hits,362.7885714285714,Instrumental,,362.7885714285714,180.98362840221776 kbps,None,E,135.99917763157896,795,Love Story meets Viva la Vida.mp3
Take It Back,Ed Sheeran,x (Deluxe Edition),208.46875283446713,Singer/Songwriter,,208.46875283446713,256.0 kbps,2014,D,117.45383522727273,392,13 Take It Back.m4a
Disease,Matchbox Twenty,More Than You Think You Are,219.73043083900228,Alternative,,219.73043083900228,256.0 kbps,2002,G#,117.45383522727273,413,02 Disease.m4a
I'm a Mess,Ed Sheeran,x (Deluxe Edition),244.62222222222223,Singer/Songwriter,,244.62222222222223,256.0 kbps,2014,A#,135.99917763157896,546,I'm a Mess.m4a
Let It Snow / Winter Wonderland,The Piano Guys,A Family Christmas,208.8867120181406,Christmas,,208.8867120181406,256.0 kbps,2014,G,129.19921875,419,Let It Snow _ Winter Wonderland.m4a
Back To Your Heart,Backstreet Boys,Millennium,261.59600907029477,Alternative,,261.59600907029477,256.0 kbps,1999,D,92.28515625,387,09 Back To Your Heart.m4a
Animals,Martin Garrix,Animals - Single,304.9273469387755,Dance,,304.9273469387755,128.0109258545361 kbps,None,F,129.19921875,639,Animals.mp3
Be Prepared,"Jeremy Irons, Whoopi Goldberg, Cheech Marin & Jim Cummings",The Lion King (Original Motion Picture Soundtrack),220.26448979591837,Disney,Elton John,220.26448979591837,256.0 kbps,1996,E,123.046875,426,03 Be Prepared.m4a
I Told You I Was Freaky,Flight of the Conchords,I Told You I Was Freaky,196.55691609977325,Comedy,,196.55691609977325,256.0 kbps,2009,A,107.666015625,340,04 I Told You I Was Freaky.m4a
Can You Feel The Love Tonight,"Ernie Sabella, Joseph Williams, Nathan Lane & Sally Dworsky",The Lion King (Original Motion Picture Soundtrack),177.84163265306123,Disney,"Elton John, Tim Rice",177.84163265306123,256.0 kbps,1994,G,151.99908088235293,442,05 Can You Feel The Love Tonight.m4a
When I Look Up,Jack Johnson,To The Sea,58.258866213151926,Singer/Songwriter,Jack Johnson,58.258866213151926,256.0 kbps,2010,C,117.45383522727273,106,05 When I Look Up.m4a
Crystallize,Lindsey Stirling,Lindsey Stirling,258.8560544217687,Instrumental,Lindsey Stirling; Marko G.,258.8560544217687,256.0 kbps,2012,A,69.83741554054055,258,03 Crystallize.m4a
Do You Remember,Jack Johnson,In Between Dreams,144.05659863945579,Singer/Songwriter,Jack Johnson,144.05659863945579,256.0 kbps,2005,E,92.28515625,208,13 Do You Remember.m4a
In Her Eyes,Joshua Radin,Wax Wings,189.14975056689343,Indie,Joshua Radin,189.14975056689343,256.0 kbps,2013,D,92.28515625,269,09 In Her Eyes.m4a
Silhouettes,Avicii,Silhouettes - Single,211.95755102040818,Dance,,211.95755102040818,128.0058571604634 kbps,None,F,129.19921875,426,Silhouettes.mp3
Call Your Name,Daughtry,Leave This Town,242.97360544217688,Rock,Joey Barnes,242.97360544217688,256.0 kbps,2009,A#,143.5546875,561,12 Call Your Name.m4a
Smooth,Santana And Rob Thomas,Supernatural,295.19528344671204,Rock,Itaal Shur,295.19528344671204,256.0 kbps,1999,E,117.45383522727273,564,05 Smooth.m4a
The One,Backstreet Boys,Millennium,226.99827664399092,Alternative,,226.99827664399092,256.0 kbps,1999,F,112.34714673913044,398,08 The One.m4a
You're Not Alone,Owl City,Mobile Orchestra,232.6204081632653,Christian & Gospel,,232.6204081632653,128.01432271195958 kbps,None,D#,83.35433467741936,311,You're Not Alone.mp3
Inaudible Melodies,Jack Johnson,Brushfire Fairytales,215.405505972724,Singer/Songwriter,,215.405505972724,192.0 kbps,2000,F#,143.5546875,494,01 Inaudible Melodies.mp3
Jump Around,House Of Pain,Jump Around,179.0465983139667,Alternative,,179.0465983139667,192.0 kbps,None,E,107.666015625,318,06 Jump Around.mp3
Same Girl,Jack Johnson,Sleep Through The Static,130.65868480725624,Singer/Songwriter,Jack Johnson,130.65868480725624,256.0 kbps,2008,G,123.046875,262,07 Same Girl.m4a
Where Is The Line,Billy Talent,Billy Talent II,229.78467120181406,Rock,Billy Talent,229.78467120181406,256.0 kbps,2006,A,172.265625,624,07 Where Is The Line.m4a
Into The Wild (Feat. Izzy),Kovan & Alex Skrindo,NCS: Best of 2015,194.04916099773243,NCS,,194.04916099773243,256.0 kbps,2017,E,129.19921875,390,Into The Wild (Feat. Izzy).m4a
Here Comes The Sun,The Beatles,Abbey Road,188.26690622660547,Classic Rock,,188.26690622660547,192.0 kbps,1996,A,129.19921875,402,Here Comes The Sun.mp3
K.I.S.S.I.N.G.,Flight of the Conchords,HBO Flight of the Conchords,83.95755102040816,Comedy,,83.95755102040816,105.94001244555072 kbps,2007,G,135.99917763157896,172,K.I.S.S.I.N.G..mp3
Try Everything,Shakira,Zootopia (Original Motion Picture Soundtrack),196.92843537414967,Disney,,196.92843537414967,256.0 kbps,None,C#,117.45383522727273,328,Try Everything.m4a
With Me,Joshua Radin,Wax Wings,193.0507029478458,Indie,Joshua Radin,193.0507029478458,256.0 kbps,2013,F,123.046875,385,07 With Me.m4a
O (Hidden Track),Coldplay,Ghost Stories,230.0865306122449,Indie,,230.0865306122449,128.00540701634878 kbps,None,F,92.28515625,328,O (Hidden Track).mp3
It's Coming Down,Cake,B-Sides And Rarities ,225.39609977324264,Alternative,,225.39609977324264,256.0 kbps,1996,D,117.45383522727273,432,10 It's Coming Down.m4a
Ghost Town,Adam Lambert,The Original High,208.96820705293612,Soft Pop,,208.96820705293612,128.0 kbps,None,B,117.45383522727273,400,Ghost Town.mp3
Helicopter Fight Song,Helicopter Helicopter,Amped 2 Soundtrack,200.46492334732935,Amped 2,,200.46492334732935,192.0 kbps,2004,F#,92.28515625,293,01 Helicopter Fight Song.mp3
Dancing Queen,ABBA,The Complete Studio Recordings,233.49986394557823,Classic,,233.49986394557823,256.0 kbps,2005,A,99.38401442307692,382,Dancing Queen.m4a
Real Love (ft. Jess Glynne),Clean Bandit,New Eyes,219.7536507936508,Alternative,,219.7536507936508,256.0 kbps,None,C,123.046875,443,Real Love (ft. Jess Glynne).m4a
Stay,Joshua Radin,Wax Wings,161.12326530612245,Indie,Joshua Radin,161.12326530612245,256.0 kbps,2013,D,135.99917763157896,339,10 Stay.m4a
No Good With Faces,Jack Johnson,To The Sea,211.37124716553288,Singer/Songwriter,Jack Johnson,211.37124716553288,256.0 kbps,2010,B,103.359375,352,03 No Good With Faces.m4a
Follow you down (feat. Bright Lights),Zedd,Clarity,347.3705215419501,Dance,,347.3705215419501,256.0 kbps,None,G,86.1328125,497,Follow you down (feat. Bright Lights).m4a
Ghost Story,Coldplay,Ghost Stories,242.05061224489796,Indie,,242.05061224489796,128.01375593567883 kbps,None,A,123.046875,483,Ghost Story.mp3
Snowflakes,Robin Schulz,Prayer,204.91609977324262,Dance,,204.91609977324262,256.0 kbps,None,A,117.45383522727273,397,Snowflakes.m4a
While We Wait,Jack Johnson,Sleep Through The Static,86.16925170068028,Singer/Songwriter,Jack Johnson,86.16925170068028,256.0 kbps,2008,F#,107.666015625,144,12 While We Wait.m4a
Can't Wait (feat. Anna Yvette),Jim Yosef,NCS: Best of 2015,208.1901133786848,NCS,,208.1901133786848,256.0 kbps,2016,B,129.19921875,428,Can't Wait (feat. Anna Yvette).m4a
Written All Over My Face,Kris Allen,Kris Allen,214.8542403628118,Singer/Songwriter,Danny O'Donoghue/Mark Sheehan/Andrew Frampton/Steve Kipner,214.8542403628118,256.0 kbps,2009,A#,117.45383522727273,417,05 Written All Over My Face.m4a
I See Fire (Kygo Remix),Ed Sheeran,I See Fire Kygo Remix,317.20489795918365,Singer/Songwriter,,317.20489795918365,128.01050759696946 kbps,None,A#,99.38401442307692,518,I See Fire (Kygo Remix).mp3
Back Home (ft Jake Owen),Owl City,Mobile Orchestra,189.96244897959184,Alternative,,189.96244897959184,256.0 kbps,None,E,161.4990234375,480,Back Home (ft Jake Owen).m4a
Fortunate Fool,Jack Johnson,Brushfire Fairytales,229.57569160997733,Singer/Songwriter,"Johnson, Jack",229.57569160997733,256.0 kbps,2000,A#,64.599609375,230,07 Fortunate Fool.m4a
Feel Good,Syn Cole,Feel Good-Single,181.9980045351474,Dance,,181.9980045351474,256.0 kbps,None,D#,123.046875,352,Feel Good.m4a
Up Again (feat. Rae Morris),Clean Bandit,New Eyes,260.6759183673469,Alternative,,260.6759183673469,128.01277620503058 kbps,None,D#,83.35433467741936,356,Up Again (feat. Rae Morris).mp3
Michael Meets Mozart,The Piano Guys,PIANO GUYS Hits,333.4256586554989,Instrumental,,333.4256586554989,160.0 kbps,None,A,92.28515625,455,Michael Meets Mozart.mp3
Our Lawyer Made Us Change The Name Of This Song So We Wouldn't Get Sued,Fall Out Boy,NHL 06 - EA Sports,188.5924716553288,Rock,,188.5924716553288,256.0 kbps,2005,A,151.99908088235293,450,05 Our Lawyer Made Us Change The Name Of This Song So We Wouldn't Get Sued.m4a
What Time Is It,High School Musical Cast,High School Musical 2,198.06621315192743,Disney,"Kenny Ortega, Bill Borden, Barry Rosenbush",198.06621315192743,256.0 kbps,2007,A,117.45383522727273,378,01 What Time Is It.m4a
Cinema,Skrillex,Skrillex,308.32817967780693,,,308.32817967780693,128.0 kbps,None,F#,143.5546875,708,Cinema.mp3
Every Long,Foo Fighters,Foo Fighters: Greatest Hits,312.96331217654523,Alternative,,312.96331217654523,192.0 kbps,None,D,123.046875,630,11 Every Long.mp3
A Whole New World,Brad Kane and Lea Salonga,Aladin (Original Motion Picture Soundtrack),160.86784580498866,Disney,"Alan Menken, Tim Rice",160.86784580498866,256.0 kbps,1992,F,123.046875,311,01 A Whole New World.m4a
Angels,Flight of the Conchords,I Told You I Was Freaky,155.34149659863945,Comedy,,155.34149659863945,256.0 kbps,2009,E,95.703125,239,13 Angels.m4a
Raise Your Weapon,deadmau5,4x4=12 (Deluxe Version),502.96743764172334,Dance,,502.96743764172334,256.0 kbps,2010,G#,129.19921875,958,1-09 Raise Your Weapon.m4a
Long Line Of Cars,Cake,Comfort Eagle,203.87120181405896,Alternative,J. McCrea,203.87120181405896,256.0 kbps,2002,F#,99.38401442307692,332,08 Long Line Of Cars.m4a
Lonely Lullaby,Owl City,All Things Bright and Beautiful,261.8386612088588,Alternative,,261.8386612088588,128.0 kbps,None,G,135.99917763157896,561,Lonely Lullaby.mp3
Show Me Love (feat. Elisabeth Troy),Clean Bandit,New Eyes,206.16997732426304,Alternative,,206.16997732426304,256.0 kbps,None,A#,123.046875,399,Show Me Love (feat. Elisabeth Troy).m4a
Like They Used To,Joshua Radin,Wax Wings,197.04453514739228,Indie,Joshua Radin,197.04453514739228,256.0 kbps,2013,G,143.5546875,458,08 Like They Used To.m4a
Roxanne,The Police,Every Breath You Take,192.18489861016175,Classic Rock,,192.18489861016175,192.0 kbps,1995,G,135.99917763157896,407,01 Roxanne.mp3
That's When I'll Stop Loving You,NSYNC,No Strings Attached,288.80979591836734,Pop,,288.80979591836734,256.0 kbps,2000,C,71.77734375,323,10 That's When I'll Stop Loving You.m4a
Slow Hands,Niall Horan,Flicker (Deluxe),187.73333333333332,Pop,,187.73333333333332,256.0 kbps,None,C,86.1328125,266,Slow Hands.m4a
Hope,Jack Johnson,Sleep Through The Static,222.28462585034015,Singer/Songwriter,Jack Johnson,222.28462585034015,256.0 kbps,2008,G,172.265625,617,03 Hope.m4a
Saint Veronika,Billy Talent,Billy Talent III,249.56807256235828,Rock,Brendan O'Brien,249.56807256235828,256.0 kbps,2009,A,103.359375,424,03 Saint Veronika.m4a
Nowhere Man,The Beatles,Rubber Soul,167.0053158871204,Classic Rock,,167.0053158871204,192.0 kbps,1996,F#,123.046875,322,Nowhere Man.mp3
You're Sixteen,The Beatles,Rubber Soul,170.4344671201814,Classic Rock,,170.4344671201814,256.0 kbps,1996,C#,123.046875,339,You're Sixteen.m4a
"Be Still, My Soul",David Archuleta,BEGIN.,299.6302947845805,Alternative,,299.6302947845805,256.0 kbps,2012,D#,89.10290948275862,420,"Be Still, My Soul.m4a"
Beyond The Veil,Lindsey Stirling,Shatter Me,254.9318820861678,Instrumental,,254.9318820861678,256.0 kbps,2014,A,83.35433467741936,336,1-01 Beyond The Veil.m4a
Rock The Night,Europe,The Final Countdown,244.4132426303855,Classic Rock,,244.4132426303855,256.0 kbps,None,E,107.666015625,425,Rock The Night.m4a
When We´re Together,Joshua Radin,Wax Wings,180.53514739229024,Indie,Joshua Radin,180.53514739229024,256.0 kbps,2013,G#,112.34714673913044,321,02 When We_re Together.m4a
Lifetime,Kris Allen,Kris Allen,218.17469387755102,Singer/Songwriter,Jon Foreman/Kris Allen/Mike Elizondo,218.17469387755102,256.0 kbps,2009,E,99.38401442307692,346,11 Lifetime.m4a
No Time,Rogue Wave,Iron Man: Heros Fall,195.2130612244898,Alternative,,195.2130612244898,128.01708985681788 kbps,None,A,112.34714673913044,271,No Time.mp3
In The End,Linkin Park,Hybrid Theory,217.67490352771074,Rock,,217.67490352771074,128.0 kbps,None,F,103.359375,359,In The End.mp3
Vanilla Twilight,Owl City,Ocean Eyes,231.73514739229026,Alternative,,231.73514739229026,256.0 kbps,None,C#,83.35433467741936,313,Vanilla Twilight.m4a
This Love,Maroon 5,Songs About Jane,206.26285714285714,Pop,,206.26285714285714,256.0 kbps,2003,D#,95.703125,318,02 This Love.m4a
Forever (ft. Brenton Mattheus),Vanze,Forever - Single,251.25425511831529,NCS,,251.25425511831529,192.0 kbps,2015,C,129.19921875,506,Forever (ft. Brenton Mattheus).mp3
Covered In Cowardice,Billy Talent,Billy Talent II,252.28480725623584,Rock,Billy Talent,252.28480725623584,256.0 kbps,2006,A,83.35433467741936,330,08 Covered In Cowardice.m4a
Learn My Lesson,Daughtry,Leave This Town,230.62058956916098,Rock,Chris Tompkins/Mitch Allan,230.62058956916098,256.0 kbps,2009,B,129.19921875,463,09 Learn My Lesson.m4a
Shooting Star,Owl City,In Midsummer Station,246.20408163265307,Alternative,,246.20408163265307,128.00505901856764 kbps,None,C,123.046875,487,Shooting Star.mp3
Fallout,Marianas Trench,Ever After,250.82624130111813,Rock,,250.82624130111813,128.0 kbps,None,E,151.99908088235293,573,Fallout.mp3
Message In A Bottle,The Police,Every Breath You Take,289.8314739229025,Classic Rock,,289.8314739229025,256.0 kbps,1995,G#,151.99908088235293,714,03 Message In A Bottle.m4a
Trashin' the Camp,Rosie O'Donnell,Tarzan [Original Soundtrack],135.53487528344672,Disney,Disney,135.53487528344672,256.0 kbps,1999,F#,95.703125,217,Trashin' the Camp.m4a
You Don't Know What Love Is (You Just Do As You're Told),The White Stripes,Elephant,234.4518820861678,Rock,,234.4518820861678,256.0 kbps,None,A,83.35433467741936,319,You Don't Know What Love Is (You Just Do As You're Told).m4a
Sexy Plexi,Jack Johnson,Brushfire Fairytales,128.45278911564625,Singer/Songwriter,"Johnson, Jack",128.45278911564625,256.0 kbps,2000,B,184.5703125,376,04 Sexy Plexi.m4a
Just The Way You Are,The Piano Guys,The Piano Guys 2,261.9443083900227,Instrumental,,261.9443083900227,256.0 kbps,2013,B,184.5703125,724,07 Just The Way You Are.m4a
Beautiful Times (feat. Lindsey Stirling),Owl City,Ultraviolet,200.0457142857143,Alternative,,200.0457142857143,128.01665904936013 kbps,None,A,135.99917763157896,416,Beautiful Times (feat. Lindsey Stirling).mp3
Outside (Feat. Ellie Goulding),Calvin Harris,Motion,227.3233560090703,Dance,,227.3233560090703,256.0 kbps,None,D,129.19921875,471,Outside (Feat. Ellie Goulding).m4a
Good Riddance (Time Of Your Life),Green Day,Nimrod,154.7289730820558,Punk,,154.7289730820558,192.0 kbps,2003,D,123.046875,301,17 Good Riddance (Time Of Your Life).mp3
Someone Like You,Adele,21,285.3035827664399,Singer/Songwriter,Dan Wilson/Adele Adkins,285.3035827664399,256.0 kbps,2011,C#,135.99917763157896,609,11 Someone Like You.m4a
Kung Fu Piano: Cello Ascends,The Piano Guys,Wonders,245.17950113378686,Instrumental,Al van der Beek; Jon Schmidt; Steven Sharp Nelson,245.17950113378686,256.0 kbps,2014,C,143.5546875,447,05 Kung Fu Piano_ Cello Ascends.m4a
America,Sky,Piece Of Paradise,187.895873015873,Pop,,187.895873015873,256.0 kbps,1998,G#,95.703125,283,06 America.m4a
Devil On My Shoulder,Billy Talent,Billy Talent III,229.52925170068028,Rock,Brendan O'Brien,229.52925170068028,256.0 kbps,2009,A,95.703125,356,01 Devil On My Shoulder.m4a
